"Stratum","District.mid","GenderHH.mid","ID.mid","hh_wt","AgeHH.base","HHSize.base","Time","FoodConsumption","Electric","Income","Baby","Alcohol","Crime","Private","Migration","Jobs","Mobile","Crime_Increase","Crime_Decreased","PrivateSchool","GenderofHead","District"
"Build - Inner Buffer","KALIKOT","male",841,85.1,55,8,2,57,0,46800,100,100,"Stayed the Same",0,100,100,100,0,0,0,"male","KALIKOT"
"Build - Inner Buffer","MUGU","female",1169,11.02,45,6,1,80.5,0,9400,0,0,"Decreased",0,0,0,100,0,100,0,"female","MUGU"
"Build - Inner Buffer","MUGU","female",1169,11.02,45,6,2,62,0,2500,0,0,"Stayed the Same",1,0,0,100,0,0,100,"female","MUGU"
"Build - Inner Buffer","MUGU","female",1231,30.66,54,12,1,66.5,0,6000,100,0,"Decreased",0,0,0,0,0,100,0,"female","MUGU"
"Build - Inner Buffer","MUGU","female",1231,30.66,54,12,2,29.5,0,300000,100,0,"Stayed the Same",0,0,0,0,0,0,0,"female","MUGU"
"Build - Inner Buffer","MUGU","female",2501,10.68,28,2,1,38.5,0,6000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"female","MUGU"
"Build - Inner Buffer","MUGU","female",2501,10.68,28,2,2,28.5,0,10000,0,0,"Stayed the Same",0,0,0,0,0,0,0,"female","MUGU"
"Build - Inner Buffer","MUGU","female",671,15.16,38,7,1,40.5,0,8201,0,0,"Stayed the Same",0,0,100,0,0,0,0,"female","MUGU"
"Build - Inner Buffer","MUGU","female",671,15.16,38,7,2,38.5,0,36000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"female","MUGU"
"Build - Inner Buffer","MUGU","female",677,30.66,67,5,1,54.5,0,18000,0,0,"Decreased",0,0,0,0,0,100,0,"female","MUGU"
"Build - Inner Buffer","MUGU","female",677,30.66,67,5,2,32.5,0,12000,0,0,"Stayed the Same",0,0,0,0,0,0,0,"female","MUGU"
"Build - Inner Buffer","MUGU","female",678,30.66,26,4,1,45.5,0,8800,100,0,"Stayed the Same",0,0,100,0,0,0,0,"female","MUGU"
"Build - Inner Buffer","MUGU","female",678,30.66,26,4,2,32.5,0,0,100,0,"Stayed the Same",0,0,0,100,0,0,0,"female","MUGU"
"Build - Inner Buffer","MUGU","male",1163,10.68,57,4,1,54.5,0,1,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1163,10.68,57,4,2,42,0,76500,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1171,11.02,53,7,1,89,0,50000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1171,11.02,53,7,2,88,0,14800,0,0,"Stayed the Same",0,0,0,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1173,11.02,28,4,1,38.5,0,5600,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1173,11.02,28,4,2,49,0,20000,0,0,"Stayed the Same",0,0,0,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1175,10.68,46,7,1,43,0,20600,0,0,"Decreased",0,0,100,0,0,100,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1175,10.68,46,7,2,70,0,3000,0,0,"Stayed the Same",0,0,0,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1177,10.68,55,8,1,39.5,0,6000,100,0,"Stayed the Same",0,0,0,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1177,10.68,55,8,2,41.5,0,3500,0,0,"Stayed the Same",0,0,0,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1179,10.68,63,7,1,77,0,30800,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1179,10.68,63,7,2,42,0,109500,100,0,"Stayed the Same",0,0,0,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1185,10.68,61,4,1,34.5,0,2001,0,0,"Don't Know",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1185,10.68,61,4,2,48.5,0,10000,0,0,"Stayed the Same",0,0,0,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1186,11.02,30,7,1,60,0,38300,100,0,"Increased",0,0,0,100,100,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1186,11.02,30,7,2,35,0,1000,0,0,"Stayed the Same",0,0,0,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1187,10.68,35,7,1,70.5,0,8,0,0,"Stayed the Same",1,0,0,100,0,0,100,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1187,10.68,35,7,2,93,0,34000,0,0,"Stayed the Same",0,0,0,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1189,11.02,52,6,1,44,0,0,0,0,"Stayed the Same",0,0,0,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1189,11.02,52,6,2,38.5,0,60000,0,0,"Stayed the Same",0,0,0,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1191,11.02,35,5,1,45.5,0,2400,0,0,"Don't Know",0,0,0,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1191,11.02,35,5,2,39,0,6000,0,0,"Stayed the Same",1,0,0,100,0,0,100,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1193,11.02,45,6,1,45.5,0,29300,0,0,"Stayed the Same",0,0,0,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1193,11.02,45,6,2,42.5,0,19000,0,0,"Stayed the Same",0,0,0,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1232,17.91,57,9,1,30.5,0,4500,100,0,"Decreased",0,0,0,100,0,100,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1232,17.91,57,9,2,40,0,0,0,0,"Stayed the Same",0,0,0,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1233,35.48,40,7,1,77,0,48000,100,0,"Stayed the Same",1,0,0,100,0,0,100,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1233,35.48,40,7,2,42.5,0,100500,0,0,"Stayed the Same",1,0,100,100,0,0,100,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1236,35.48,36,6,1,60,0,2500,0,0,"Stayed the Same",0,0,0,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1236,35.48,36,6,2,43,0,452000,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1237,35.48,41,6,1,46,0,25100,0,0,"Decreased",0,100,100,100,0,100,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1237,35.48,41,6,2,40.5,0,80000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1238,35.48,31,7,1,47,0,169000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1238,35.48,31,7,2,40,0,406000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1239,35.48,46,4,1,54.5,0,3800,0,0,"Stayed the Same",0,0,0,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1239,35.48,46,4,2,34.5,0,80000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1280,15.16,45,6,1,40.5,0,0,0,0,"Stayed the Same",1,0,0,100,0,0,100,"male","MUGU"
"Build - Inner Buffer","MUGU","male",1280,15.16,45,6,2,49,0,100000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2492,10.68,50,7,1,42.5,0,10000,0,0,"Stayed the Same",1,0,100,100,0,0,100,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2492,10.68,50,7,2,39.5,0,12000,0,0,"Decreased",0,100,0,100,0,100,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2493,10.68,26,5,1,40.5,0,6000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2493,10.68,26,5,2,41.5,0,64000,100,0,"Stayed the Same",0,0,0,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2494,10.68,52,9,1,74,0,49800,100,0,"Stayed the Same",0,100,0,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2494,10.68,52,9,2,41.5,0,4000,0,0,"Stayed the Same",0,100,0,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2495,15.16,63,6,1,66.5,0,12000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2495,15.16,63,6,2,44,0,144000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2496,15.16,24,5,1,66.5,0,36000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2496,15.16,24,5,2,45,0,65000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2498,30.66,50,4,1,38.5,0,14500,0,0,"Decreased",0,0,100,0,0,100,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2498,30.66,50,4,2,45,0,0,0,0,"Stayed the Same",0,0,0,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2499,10.68,46,5,1,49.5,0,5000,0,0,"Increased",0,100,0,0,100,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2499,10.68,46,5,2,17.5,0,152800,0,0,"Stayed the Same",0,100,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2500,17.91,68,9,1,53,0,14400,100,0,"Stayed the Same",0,100,0,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2500,17.91,68,9,2,45,0,12000,0,0,"Stayed the Same",0,0,0,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2506,30.66,57,7,1,41.5,0,12000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2506,30.66,57,7,2,40,0,2500,0,0,"Stayed the Same",1,0,0,0,0,0,100,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2507,30.66,61,5,1,74.5,0,4000,0,0,"Stayed the Same",0,0,0,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2507,30.66,61,5,2,40.5,0,12000,0,0,"Stayed the Same",0,0,0,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2937,26.87,70,3,1,45.5,0,12000,0,0,"Don't Know",0,0,0,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2937,26.87,70,3,2,46.5,0,15000,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2938,26.87,42,8,1,40.5,0,13500,0,0,"Don't Know",0,0,0,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2938,26.87,42,8,2,38.5,0,0,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2940,26.87,27,6,1,70,0,30200,100,0,"Stayed the Same",0,0,0,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2940,26.87,27,6,2,38.5,0,0,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2942,26.87,61,6,1,42.5,0,2001,0,0,"Don't Know",0,100,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2942,26.87,61,6,2,32.5,0,12000,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2944,11.71,38,8,1,61,0,97500,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2944,11.71,38,8,2,42.5,0,146000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2945,11.71,35,11,1,76,0,46100,100,0,"Decreased",0,0,100,100,0,100,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",2945,11.71,35,11,2,57,0,127500,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3048,11.02,52,10,1,71.5,0,88400,0,0,"Don't Know",0,100,0,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3048,11.02,52,10,2,55,0,67200,0,0,"Stayed the Same",0,0,0,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3050,26.87,44,5,1,35.5,0,2500,0,0,"Stayed the Same",0,0,0,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3050,26.87,44,5,2,50,0,90000,0,0,"Don't Know",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3051,26.87,48,6,1,22.5,0,14000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3051,26.87,48,6,2,70,0,107000,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3052,26.87,30,4,1,43.5,0,2002,0,0,"Decreased",0,0,100,0,0,100,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3052,26.87,30,4,2,81,0,60000,0,0,"Decreased",0,0,100,0,0,100,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3053,11.71,25,7,1,77,0,54000,100,0,"Decreased",0,0,100,100,0,100,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3053,11.71,25,7,2,61,0,86000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3054,11.71,38,5,1,57.5,0,46500,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3054,11.71,38,5,2,61,0,70000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3055,11.71,64,6,1,61.5,0,26000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3055,11.71,64,6,2,46,0,102000,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3297,26.87,50,5,1,47.5,0,801,0,0,"Decreased",0,0,100,100,0,100,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3297,26.87,50,5,2,39,0,50000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3306,26.87,30,6,1,71,0,4500,0,0,"Don't Know",0,0,0,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3306,26.87,30,6,2,41.5,0,40500,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3308,26.87,52,8,1,34.5,0,4821,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3308,26.87,52,8,2,41.5,0,40500,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3309,10.68,22,3,1,62.5,0,30001,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3309,10.68,22,3,2,76,0,77200,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3311,10.68,38,7,1,61.5,0,83500,0,0,"Stayed the Same",0,0,0,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3311,10.68,38,7,2,46,0,593100,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3315,10.68,40,5,1,43.5,0,48200,0,0,"Don't Know",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3315,10.68,40,5,2,50,0,120000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3324,10.68,50,8,1,49,0,50000,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3324,10.68,50,8,2,45.5,0,129000,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3328,10.68,55,12,1,86,0,112000,100,0,"Don't Know",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3328,10.68,55,12,2,50,0,71500,0,0,"Stayed the Same",0,100,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3376,11.71,55,4,1,74.5,0,24000,0,0,"Decreased",0,100,100,0,0,100,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3376,11.71,55,4,2,72,0,60000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3378,11.71,35,9,1,38.5,0,30800,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3378,11.71,35,9,2,50.5,0,70500,100,0,"Stayed the Same",0,100,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3379,11.71,51,6,1,38.5,0,27000,0,0,"Decreased",0,0,100,100,0,100,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3379,11.71,51,6,2,42.5,0,70000,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3380,9.64,65,6,1,43.5,0,19201,0,0,"Don't Know",0,100,100,0,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3380,9.64,65,6,2,44,0,46000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3381,9.64,40,10,1,48.5,0,7001,0,0,"Decreased",0,0,100,100,0,100,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3381,9.64,40,10,2,44,0,162000,0,0,"Stayed the Same",0,100,100,100,0,0,0,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3383,9.64,49,6,1,82,0,18501,0,0,"Don't Know",1,0,100,0,0,0,100,"male","MUGU"
"Build - Inner Buffer","MUGU","male",3383,9.64,49,6,2,53,0,107000,0,0,"Stayed the Same",1,0,100,100,0,0,100,"male","MUGU"
